DATE,WGPT:0001,WGPT:0002,WGPT:0003,WGPT:0004,WGPT:0005,WGPT:0006,WGPT:0007,WGPT:0008,WGPT:0009,WGPT:0010,WGPT:0011,WBP:0001,WBP:0002,WBP:0003,WBP:0004,WBP:0005,WBP:0006,WBP:0007,WBP:0008,WBP:0009,WBP:0010,WBP:0011
2018-09-23,2483325020.0,3437458860.0,1720307930.0,2087055300.0,3726835530.0,2767409920.0,350138800.0,4284510230.0,1935396100.0,1970408880.0,1039152224.0,879.83291,1025.7151740000002,1233.7820000000002,1423.83318,1198.00758,1686.2922999999998,1313.26734,764.380155,1657.97203,1129.22073,1154.5193
2018-09-24,2484689680.0,3439613760.0,1720307930.0,2088346480.0,3728530410.0,2769314570.0,350269172.0,4286157920.0,1936449350.0,1972061850.0,1040416784.0,879.186869,1025.378387,1233.56002,1422.95164,1197.01208,1683.3924800000002,1318.70607,764.6410750000001,1657.56217,1131.17664,1153.63545
2018-09-25,2486059620.0,3441766570.0,1720307930.0,2089584310.0,3730102860.0,2771193370.0,350540740.0,4287960160.0,1937502380.0,1973762230.0,1041781488.0,878.6678890000001,1025.117808,1233.3368300000002,1422.6278,1196.59617,1681.23791,1289.96626,762.814063,1657.1533,1130.45064,1151.76424
2018-09-26,2487420980.0,3443912010.0,1720307930.0,2090820820.0,3731673110.0,2772972180.0,350807578.0,4289587830.0,1938555190.0,1975437420.0,1043109056.0,878.3632439999999,1024.928894,1233.11265,1422.27668,1196.13747,1680.9369500000003,1273.01064,764.0949029999999,1656.7460800000001,1130.60321,1150.88039
2018-09-27,2488780580.0,3446055690.0,1720307930.0,2092056230.0,3733241600.0,2774747360.0,351075076.0,4291228810.0,1939608000.0,1977273540.0,1044429056.0,878.0419890000001,1024.7336,1232.88759,1421.9475599999998,1195.66326,1680.6174,1258.3527000000001,764.5798159999999,1656.3398499999998,1127.35711,1150.13921
2018-09-28,2490107510.0,3448195190.0,1720307930.0,2093323540.0,3734835500.0,2776592940.0,351341056.0,4292835360.0,1940660480.0,1979106470.0,1045755040.0,878.1839,1024.5499,1232.66165,1421.29361,1195.05628,1679.08092,1245.49249,765.413165,1655.93461,1126.46006,1149.35403
2018-09-29,2491432570.0,3450363510.0,1720307930.0,2094593600.0,3736263850.0,2778468220.0,351575202.0,4294463360.0,1941562700.0,1980959860.0,1046905376.0,878.083107,1024.086558,1232.43472,1420.64846,1195.17002,1677.17979,1241.22944,765.718228,1665.49658,1125.42122,1150.63355
2018-09-30,2492770500.0,3452508950.0,1720307930.0,2095852550.0,3737874250.0,2780205340.0,351879990.0,4296056490.0,1942617050.0,1982736470.0,1048286888.0,877.711582,1023.9207220000001,1232.20702,1420.11683,1194.37945,1677.7426600000001,1218.2468099999999,766.490329,1660.75459,1126.19991,1148.3769
2018-10-01,2494113820.0,3454657140.0,1720307930.0,2097115900.0,3739389280.0,2781963690.0,352186186.0,4297647200.0,1943670740.0,1984509670.0,1049666992.0,877.3200810000001,1023.6748279999999,1231.97855,1419.53823,1194.04395,1677.74827,1200.5136,767.0934040000001,1658.75369,1125.98783,1147.01873
2018-10-02,2495565050.0,3456770570.0,1720307930.0,2098362420.0,3740782100.0,2783725340.0,352405966.0,4299271350.0,1944723990.0,1986361300.0,1051166160.0,875.3947949999999,1023.7392769999999,1231.7492,1419.1394799999998,1194.193,1677.6184700000001,1205.86488,767.142321,1657.4153199999998,1124.10441,1144.61842
2018-10-03,2497001100.0,3458871020.0,1720307930.0,2099464730.0,3742002880.0,2785407130.0,352609576.0,4300920140.0,1945776580.0,1988276620.0,1052650280.0,874.558575,1023.775368,1231.51919,1420.14807,1194.97345,1678.73805,1209.3767400000002,766.9712930000001,1656.3640500000001,1122.12232,1143.12583
2018-10-04,2498316700.0,3460995340.0,1720307930.0,2100739850.0,3743244010.0,2787168560.0,352758780.0,4302574100.0,1946829060.0,1990075120.0,1053812848.0,875.593609,1023.488345,1231.28841,1419.29524,1195.46053,1678.2826499999999,1223.70413,766.87688,1655.48713,1123.4303300000001,1145.4916
2018-10-05,2499637580.0,3463128020.0,1720307930.0,2102011780.0,3744467980.0,2788928780.0,352906994.0,4304292300.0,1947881100.0,1991748220.0,1055158984.0,875.6704,1023.1670019999999,1231.05697,1418.64162,1195.89151,1677.85068,1233.18866,765.996352,1654.73055,1125.56367,1144.35057
2018-10-06,2500956480.0,3465263340.0,1720307930.0,2103164800.0,3745690080.0,2790696700.0,353056088.0,4306007860.0,1948933030.0,1993442660.0,1056293216.0,875.624233,1022.8538100000001,1230.82487,1419.11814,1196.20743,1677.27406,1240.83454,765.5106030000001,1654.0610900000001,1125.26403,1145.9504100000001
2018-10-07,2502208720.0,3467381280.0,1720307930.0,2104308140.0,3746909760.0,2792448010.0,353181114.0,4307728480.0,1949984630.0,1995096180.0,1057418472.0,876.4567569999999,1022.7227119999999,1230.59211,1419.57409,1196.43073,1676.97629,1253.4225000000001,765.089732,1653.4551,1125.75694,1146.68246
2018-10-08,2503436870.0,3469485140.0,1720307930.0,2105557850.0,3748149900.0,2794207020.0,353303588.0,4309431830.0,1951036010.0,1996733420.0,1058520408.0,877.059238,1022.652224,1230.35869,1418.9671099999998,1196.47957,1676.5167099999999,1264.02133,764.998751,1652.89608,1125.9116,1147.24159
2018-10-09,2504677780.0,3471608470.0,1720307930.0,2106799200.0,3749394880.0,2795967020.0,353426876.0,4311132650.0,1952087060.0,1998379900.0,1059634840.0,877.105988,1022.335919,1230.12472,1418.51831,1196.44723,1676.0327100000002,1273.09248,764.9151730000001,1652.3721500000001,1125.54497,1147.31023
2018-10-10,2505917040.0,3473739830.0,1720307930.0,2108043190.0,3750637770.0,2797715030.0,353554080.0,4312838420.0,1953138220.0,2000022420.0,1060740384.0,877.139978,1021.984612,1229.8902,1418.00835,1196.37441,1675.74264,1280.4108899999999,764.7641100000001,1651.87473,1125.30913,1147.35764
2018-10-11,2507161690.0,3475869100.0,1720307930.0,2109162660.0,3751981420.0,2799474810.0,353682098.0,4314549140.0,1954189050.0,2001661750.0,1061858424.0,877.017955,1021.693233,1229.6550200000001,1418.7376499999998,1195.821,1675.2201400000001,1287.14531,764.5808169999999,1651.3973299999998,1125.07879,1147.12961
2018-10-12,2508411840.0,3478001120.0,1720307930.0,2110270250.0,3753322870.0,2801224470.0,353810468.0,4316257440.0,1955239660.0,2003359820.0,1062981744.0,876.8121669999999,1021.3818779999999,1229.4194,1419.44935,1195.31258,1674.87188,1293.31499,764.47239,1650.93555,1123.661,1146.82568
2018-10-13,2509652640.0,3480131050.0,1720307930.0,2111376960.0,3754646390.0,2802933430.0,353921678.0,4317952650.0,1956290160.0,2005004540.0,1064096176.0,876.763745,1021.106856,1229.18323,1420.14521,1194.89106,1675.17229,1303.11005,764.543813,1650.47399,1124.10782,1146.62372
2018-10-14,2510935350.0,3482294860.0,1720307930.0,2112567600.0,3755967820.0,2804630400.0,354120492.0,4319652480.0,1957340330.0,2006632540.0,1065208760.0,876.019012,1020.52544,1228.94662,1419.9550199999999,1194.4748200000001,1675.54695,1290.20738,764.502178,1650.03894,1124.19791,1146.38689
2018-10-15,2512230380.0,3484456470.0,1720307930.0,2113769130.0,3757294860.0,2806339140.0,354393864.0,4321371340.0,1958390500.0,2008345130.0,1066314304.0,875.398733,1020.096759,1228.70946,1419.70004,1194.03042,1675.60756,1265.62183,764.207279,1649.60807,1122.3562900000002,1146.19054
2018-10-16,2513530580.0,3486620940.0,1720307930.0,2114969670.0,3758603860.0,2808048980.0,354668512.0,4323080630.0,1959440560.0,2010016580.0,1067423808.0,874.868335,1019.685788,1228.47175,1419.4328500000001,1193.66302,1675.5799499999998,1247.89093,764.140553,1649.18237,1122.48873,1145.8887
2018-10-17,2514815380.0,3488707530.0,1720307930.0,2116169110.0,3759911210.0,2809757610.0,354943116.0,4324787500.0,1960490180.0,2011684400.0,1068531552.0,874.6639,1020.0111569999999,1228.23371,1419.1711599999999,1193.29078,1675.5106500000002,1232.65879,764.094144,1648.75018,1122.23804,1145.59522
2018-10-18,2516170470.0,3490844170.0,1720307930.0,2117387910.0,3761239350.0,2811458650.0,355218996.0,4326513290.0,1961539910.0,2013335940.0,1069637536.0,873.3466390000001,1019.6053009999999,1227.99523,1418.71433,1192.81591,1675.51186,1218.5184,763.780941,1648.33768,1122.20163,1145.30053
2018-10-19,2517523690.0,3492978720.0,1720307930.0,2118600660.0,3762564960.0,2813169370.0,355431032.0,4328236660.0,1962589420.0,2015034340.0,1070741672.0,872.6109700000001,1019.308884,1227.7562,1418.33362,1192.35633,1675.29351,1221.03025,763.596812,1647.9145099999998,1121.01627,1145.00232
2018-10-20,2518881860.0,3494949260.0,1720307930.0,2119797020.0,3763959540.0,2814883060.0,355714128.0,4329950570.0,1963638710.0,2016741760.0,1072003856.0,871.9269129999999,1020.491362,1227.5167299999998,1418.10988,1191.5983199999998,1674.9958499999998,1202.16679,763.5661,1647.50883,1120.31359,1142.89483
2018-10-21,2520217260.0,3496877120.0,1720307930.0,2121001850.0,3765440140.0,2816644160.0,355993858.0,4331655020.0,1964687780.0,2018382410.0,1073097256.0,871.696287,1021.423084,1227.27693,1417.78483,1190.51779,1673.89343,1189.1231,763.63265,1647.10194,1121.09591,1143.47475
2018-10-22,2521543200.0,3498796180.0,1720307930.0,2122207450.0,3766910400.0,2818424620.0,356119962.0,4333359360.0,1965736960.0,2020045060.0,1074188896.0,871.4682680000001,1022.010539,1227.03669,1417.4587900000001,1189.57553,1672.57123,1214.72274,763.6402069999999,1646.69626,1120.51412,1143.54295
2018-10-23,2522845380.0,3500891020.0,1720307930.0,2123408320.0,3768321260.0,2820190890.0,356372412.0,4335047200.0,1966785700.0,2021645670.0,1075256952.0,871.5041059999999,1020.777461,1226.79601,1417.17653,1188.94776,1671.60906,1198.09283,763.851275,1646.2919000000002,1121.318,1143.68892
2018-10-24,2523981130.0,3502973100.0,1720307930.0,2124429670.0,3769738060.0,2821964640.0,356706812.0,4336747030.0,1967834330.0,2023241770.0,1076330552.0,873.805372,1020.197805,1226.5549999999998,1418.64921,1188.2996400000002,1670.58441,1168.95317,763.8025120000001,1645.88875,1121.29677,1143.56297
2018-10-25,2525158020.0,3505042090.0,1720307930.0,2125622400.0,3771193140.0,2823735200.0,357040442.0,4338437290.0,1968882960.0,2025019370.0,1077514504.0,874.0616719999999,1019.858664,1226.31355,1418.30062,1187.50247,1669.6911,1148.1362199999999,763.9103559999999,1645.48659,1117.62541,1142.1136099999999
2018-10-26,2526398490.0,3507113610.0,1720307930.0,2126753530.0,3772542730.0,2825469460.0,357350092.0,4339957600.0,1969877140.0,2026857360.0,1078625240.0,873.345385,1019.489152,1226.07177,1418.5830999999998,1187.20701,1669.42721,1135.92083,766.2017989999999,1648.68682,1115.43003,1142.01065
2018-10-27,2527746650.0,3509331210.0,1720307930.0,2128004560.0,3773993300.0,2827195360.0,357680730.0,4341318740.0,1970926100.0,2028266240.0,1079700512.0,871.4626470000001,1017.891754,1225.8296599999999,1417.64645,1186.42612,1669.29092,1118.15198,769.695025,1646.7195800000002,1122.70576,1142.10778
2018-10-28,2529099760.0,3511551670.0,1720307930.0,2129269780.0,3775458060.0,2829007610.0,358012006.0,4343087980.0,1971974730.0,2030079920.0,1080765224.0,870.4141050000001,1016.8328939999999,1225.58711,1416.65194,1185.6306,1667.65544,1102.53143,766.752085,1645.74322,1116.07573,1142.1136099999999
2018-10-29,2530477620.0,3513789620.0,1720307930.0,2130539840.0,3776928650.0,2830831300.0,358320732.0,4344855020.0,1973023140.0,2031924400.0,1081819288.0,869.28215,1015.870207,1225.34434,1415.64016,1184.84872,1666.00841,1093.4641299999998,765.351147,1645.00754,1114.0536000000002,1142.08919
2018-10-30,2531847120.0,3516020310.0,1720307930.0,2131756220.0,3778329940.0,2832620890.0,358630778.0,4346612160.0,1974071220.0,2033765580.0,1082853992.0,868.6020309999999,1015.180782,1225.10113,1415.18938,1184.40256,1665.08309,1082.897937,764.5291169999999,1644.37548,1113.17228,1142.15156
2018-10-31,2533188020.0,3518238900.0,1720307930.0,2132742260.0,3779763020.0,2834146150.0,358937986.0,4348041610.0,1975119190.0,2035592020.0,1083868896.0,868.4032169999999,1014.68697,1224.8577,1416.97776,1183.79591,1668.58296,1073.501627,768.271856,1643.80645,1112.7378899999999,1142.2686
2018-11-01,2534405940.0,3520430540.0,1720307930.0,2133707840.0,3781218100.0,2835800000.0,359247196.0,4349361610.0,1976166940.0,2036563210.0,1084881776.0,869.841082,1014.454419,1224.61394,1418.7277499999998,1183.10588,1669.33943,1063.904402,771.92478,1643.2813099999998,1128.64004,1142.2361500000002
2018-11-02,2535674460.0,3522475220.0,1720307930.0,2135060070.0,3782785270.0,2837709930.0,359376050.0,4351257130.0,1977214470.0,2037503380.0,1086076640.0,869.531322,1015.464945,1224.36985,1416.6160799999998,1181.95462,1665.70943,1102.13422,766.7727320000001,1642.78818,1132.34803,1140.0475900000001
2018-11-03,2536998090.0,3524560820.0,1720307930.0,2136342010.0,3784204820.0,2839630090.0,359635738.0,4353191700.0,1978261670.0,2038469840.0,1087285320.0,868.560913,1015.5094180000001,1224.12543,1415.52455,1181.54366,1662.40063,1090.7629809999999,763.521451,1642.3187,1133.29007,1138.5781
2018-11-04,2538320620.0,3526649940.0,1720307930.0,2137608220.0,3785588180.0,2841575990.0,359981908.0,4355111530.0,1979308870.0,2039432780.0,1088590096.0,868.021792,1015.451855,1223.88079,1414.46844,1181.24556,1659.04211,1064.146688,761.456773,1641.86649,1134.0879,1136.44498
2018-11-05,2539597830.0,3528728170.0,1720307930.0,2138933500.0,3786961750.0,2843490100.0,360328012.0,4357022230.0,1980355850.0,2040341050.0,1089893640.0,868.228658,1015.431538,1223.63582,1412.88719,1180.95461,1656.60561,1046.243495,759.9090620000001,1641.4272600000002,1135.7049000000002,1135.03676
2018-11-06,2540934660.0,3530784950.0,1720307930.0,2140266480.0,3788384820.0,2845388260.0,360680760.0,4358802580.0,1981402500.0,2041791180.0,1091239688.0,867.235512,1015.5203300000001,1223.39052,1411.33212,1180.41198,1654.67566,1029.27033,760.337985,1640.99771,1125.91237,1133.47421
2018-11-07,2542188660.0,3532777930.0,1720307930.0,2141539840.0,3789814710.0,2847274100.0,360813706.0,4360596020.0,1982449260.0,2043263750.0,1092518504.0,867.866362,1016.059286,1223.14489,1410.41285,1179.84999,1653.12158,1072.255283,760.099978,1640.5763000000002,1123.63218,1133.07513
2018-11-08,2543441670.0,3534774100.0,1720307930.0,2142810340.0,3791302570.0,2849162580.0,360947048.0,4362394740.0,1983495690.0,2044578800.0,1093788608.0,867.9386209999999,1016.2528199999999,1222.89904,1409.5045799999998,1179.04292,1651.6373500000002,1096.288996,759.737352,1640.1606100000001,1125.76816,1132.6437099999998
2018-11-09,2544707440.0,3536793260.0,1720307930.0,2144090630.0,3792814080.0,2851049520.0,361082502.0,4364221290.0,1984542010.0,2045945110.0,1095087488.0,867.6850049999999,1016.1135820000001,1222.6528600000001,1408.5401000000002,1178.17931,1650.2827,1114.76024,759.01914,1639.7494299999998,1124.89377,1131.82872
2018-11-10,2545972000.0,3538786570.0,1720307930.0,2145370150.0,3794324160.0,2852931620.0,361362562.0,4365939050.0,1985588220.0,2047373460.0,1096385312.0,867.4854320000001,1016.216982,1222.40635,1407.61302,1177.36993,1649.0931600000001,1094.072914,759.903012,1639.3422100000003,1123.3816000000002,1131.1612400000001
2018-11-11,2547235460.0,3540738410.0,1720307930.0,2146659020.0,3795930710.0,2854818230.0,361651444.0,4367657580.0,1986634320.0,2048761110.0,1097711296.0,867.2806670000001,1016.576176,1222.15951,1406.61037,1176.17533,1647.89031,1081.805087,760.2872199999999,1638.9380700000002,1123.63878,1130.22965
2018-11-12,2548504970.0,3542698720.0,1720307930.0,2147950310.0,3797551340.0,2856712980.0,361941514.0,4369368630.0,1987680090.0,2050279220.0,1099043352.0,866.9667929999999,1016.638447,1221.91245,1405.6141,1175.0189,1646.61706,1072.4332849999998,760.6065390000001,1638.53602,1120.94543,1129.40454
2018-11-13,2549752150.0,3544662880.0,1720307930.0,2149234010.0,3799146890.0,2858602890.0,362060798.0,4371084630.0,1988725860.0,2051808550.0,1100362340.0,867.012355,1016.600673,1221.66506,1404.71705,1174.05057,1645.4990200000002,1108.8933900000002,760.7290680000001,1638.1363900000001,1119.9337600000001,1128.8376
2018-11-14,2550963580.0,3546625280.0,1720307930.0,2150497910.0,3800732650.0,2860491920.0,362301038.0,4372784790.0,1989771300.0,2053321930.0,1101673320.0,867.4114129999999,1016.539249,1221.41734,1404.03054,1173.16903,1644.45083,1099.574674,761.015585,1637.73863,1119.64193,1128.3586599999999
2018-11-15,2552188870.0,3548686570.0,1720307930.0,2151766100.0,3802316980.0,2862349380.0,362616496.0,4374518060.0,1990816740.0,2054846420.0,1102997390.0,867.268743,1015.556003,1221.1694,1403.29915,1172.32896,1643.96375,1077.294625,760.747537,1637.34197,1118.99986,1127.69954
2018-11-16,2553458160.0,3550751820.0,1720307930.0,2153038800.0,3803817270.0,2864196390.0,362931888.0,4376276300.0,1991862070.0,2056355290.0,1104327510.0,866.4929569999999,1014.8972020000001,1220.9212400000001,1402.54356,1171.8838999999998,1643.61439,1062.578242,760.2492809999999,1636.94674,1118.82397,1127.03283
2018-11-17,2554798070.0,3552875040.0,1720307930.0,2154314800.0,3805315690.0,2866081900.0,363242726.0,4377985260.0,1992907180.0,2058495670.0,1105764660.0,865.002644,1013.865699,1220.67275,1401.7674000000002,1171.4109,1642.57324,1051.380858,760.563991,1636.5525,1106.31004,1125.1978100000001
2018-11-18,2556101460.0,3554996500.0,1720307930.0,2155581120.0,3806807180.0,2867974010.0,363556050.0,4379671670.0,1993952070.0,2060662010.0,1107207310.0,864.6886930000001,1013.15478,1220.42404,1401.10069,1170.95077,1641.4772,1040.321777,760.985962,1636.1590299999998,1102.62625,1123.85669
2018-11-19,2557352380.0,3557000480.0,1720307930.0,2156884950.0,3808511850.0,2869866890.0,363866096.0,4381335200.0,1994996960.0,2062798870.0,1108629500.0,865.034456,1013.6367560000001,1220.17511,1400.06559,1169.54233,1640.4237300000002,1031.109849,761.5362480000001,1635.7669899999999,1101.21638,1123.00166
2018-11-20,2558631680.0,3558992140.0,1720307930.0,2158168980.0,3810250070.0,2871773520.0,364178012.0,4383116980.0,1996041520.0,2064961690.0,1110063460.0,864.5580239999999,1013.848165,1219.92607,1399.2781,1168.13356,1639.1933800000002,1021.8249030000001,760.3029060000001,1635.3755,1099.2885860000001,1122.03707
2018-11-21,2559924180.0,3561034730.0,1720307930.0,2159450260.0,3811986420.0,2873677180.0,364359468.0,4384934730.0,1997086080.0,2067043770.0,1111496540.0,864.0221700000001,1013.424258,1219.6767,1398.50601,1166.84029,1638.0897499999999,1047.772154,759.105072,1634.9847800000002,1099.4675009999999,1121.1772
2018-11-22,2561215910.0,3562711350.0,1720307930.0,2160730880.0,3813721450.0,2875147440.0,364463836.0,4386750720.0,1998130310.0,2069124090.0,1113007060.0,863.627149,1016.294026,1219.42722,1397.75988,1165.63975,1644.12072,1082.5300089999998,758.281788,1634.59472,1098.606113,1119.4786900000001
2018-11-23,2562510500.0,3564725120.0,1720307930.0,2161994780.0,3815236480.0,2877076730.0,364569084.0,4388669780.0,1999174540.0,2071009270.0,1114560260.0,863.209798,1014.8988850000001,1219.17752,1397.18909,1165.46694,1641.6619999999998,1106.98841,756.2195409999999,1634.20532,1101.46311,1117.71176
2018-11-24,2563917290.0,3566682240.0,1720307930.0,2163259670.0,3816742380.0,2879012400.0,364674992.0,4390593900.0,2000218550.0,2072892470.0,1116118740.0,861.1806939999999,1014.7021609999999,1218.92771,1396.6008100000001,1165.2333,1639.4142599999998,1127.1157699999999,754.707074,1633.81636,1101.38501,1116.28198
2018-11-25,2565369180.0,3568695020.0,1720307930.0,2164516420.0,3818230900.0,2880943120.0,364806992.0,4392502400.0,2001262560.0,2074773690.0,1117670070.0,859.402775,1014.0028359999999,1218.67768,1396.0991,1165.01891,1637.4845300000002,1138.50352,753.684294,1633.42795,1100.9207,1115.14898
2018-11-26,2566718550.0,3570711210.0,1720307930.0,2165774160.0,3819691040.0,2882874500.0,364982926.0,4394409580.0,2002306240.0,2076663380.0,1119232510.0,859.7439290000001,1013.4947569999999,1218.42754,1395.58122,1164.87008,1635.7275,1139.76643,752.7738899999999,1633.04009,1100.1552100000001,1113.97605
2018-11-27,2568121930.0,3572740820.0,1720307930.0,2167023980.0,3821149750.0,2884745270.0,365157298.0,4396307850.0,2003349700.0,2078753050.0,1120775590.0,858.685652,1012.961422,1218.17729,1395.14375,1164.66306,1635.1344900000001,1144.3553000000002,752.055425,1632.65256,1095.528896,1113.1417
2018-11-28,2569373620.0,3574728960.0,1720307930.0,2168276550.0,3822542240.0,2886611420.0,365332110.0,4398176310.0,2004393270.0,2080859110.0,1122329890.0,860.217006,1012.913165,1217.92671,1394.67262,1164.6932000000002,1634.59791,1149.0010399999999,751.761109,1632.26569,1093.64255,1112.1467499999999
2018-11-29,2570478570.0,3576725460.0,1720307930.0,2169528240.0,3823908330.0,2888476250.0,365506878.0,4400089430.0,2005436620.0,2082954170.0,1123883310.0,862.781359,1012.6729799999999,1217.67624,1394.21238,1164.74853,1634.06331,1153.46946,750.745215,1631.87893,1092.63363,1111.22198
2018-11-30,2571720250.0,3578705130.0,1720307930.0,2170779050.0,3825306100.0,2890341850.0,365681602.0,4401954260.0,2006479750.0,2085045380.0,1125435520.0,861.878765,1012.586619,1217.42544,1393.75621,1164.58342,1633.49967,1157.63967,750.58324,1631.49272,1091.688488,1110.33428
2018-12-01,2573071050.0,3580759050.0,1720307930.0,2172034260.0,3826710250.0,2892204700.0,365857778.0,4403817770.0,2007522660.0,2087162220.0,1126947580.0,860.0295219999999,1011.76141,1217.1746400000002,1393.25362,1164.34626,1632.97211,1161.12931,750.277088,1631.1068400000001,1090.223101,1109.91617
2018-12-02,2574383020.0,3582621900.0,1720307930.0,2173281440.0,3828067540.0,2893872300.0,365952158.0,4405695690.0,2008565460.0,2089188090.0,1128473280.0,859.675608,1012.9164430000001,1216.92373,1392.8345199999999,1164.2760799999999,1635.66854,1184.36681,749.7198390000001,1630.72129,1090.963885,1109.15398
2018-12-03,2575686300.0,3584494540.0,1720307930.0,2174525760.0,3829423840.0,2895518890.0,366045988.0,4407558870.0,2009608260.0,2091212310.0,1129997220.0,859.364759,1013.3363899999999,1216.67271,1392.43049,1164.14606,1638.21669,1200.72381,749.4171299999999,1630.33563,1090.411762,1108.4078499999998
2018-12-04,2576981770.0,3586281270.0,1720307930.0,2175769420.0,3830762540.0,2897155360.0,366139774.0,4409433600.0,2010650730.0,2093207600.0,1131519620.0,859.127511,1014.329712,1216.42158,1392.03119,1164.04321,1640.5055699999998,1214.8678300000001,748.903606,1629.9507399999998,1090.241735,1107.6615
2018-12-05,2578216300.0,3588126410.0,1720307930.0,2177027820.0,3832091340.0,2898899300.0,366234000.0,4411280170.0,2011693200.0,2095201020.0,1133046860.0,859.732434,1014.3361689999999,1216.1703400000001,1391.48075,1163.92705,1640.6275600000001,1227.57426,748.809864,1629.5656299999998,1089.6196850000001,1106.84541
2018-12-06,2579204870.0,3589937780.0,1720307930.0,2178206580.0,3833435540.0,2900430940.0,366333704.0,4413104960.0,2012735450.0,2096873680.0,1134323300.0,863.467352,1014.662297,1215.91899,1391.7207700000001,1163.69396,1644.22357,1237.98048,748.881023,1629.18118,1095.232655,1108.90472
2018-12-07,2580381760.0,3591846060.0,1720307930.0,2179501280.0,3834904810.0,2902073900.0,366428876.0,4414886740.0,2013777590.0,2098845100.0,1135665300.0,862.313408,1013.9460100000001,1215.66753,1390.73649,1162.8841400000001,1645.3761499999998,1249.04791,749.37357,1628.79695,1089.967472,1108.96709
2018-12-08,2581588570.0,3593621900.0,1720307930.0,2180725690.0,3836314900.0,2903718070.0,366510276.0,4416652020.0,2014819510.0,2100090740.0,1137020280.0,861.650999,1014.718947,1215.41596,1390.56137,1162.39596,1646.3372200000001,1262.38332,749.8071239999999,1628.41239,1102.96219,1108.7136500000001
2018-12-09,2582794060.0,3595395540.0,1720307930.0,2181949220.0,3837723670.0,2905361140.0,366591632.0,4418415980.0,2015861430.0,2101334070.0,1138373610.0,861.333187,1015.080572,1215.1644999999999,1390.29924,1161.90228,1647.13934,1273.84499,750.052347,1628.02849,1105.20355,1108.41555
2018-12-10,2584102400.0,3597333740.0,1720307930.0,2183186390.0,3839130900.0,2907046780.0,366671228.0,4420157610.0,2016903020.0,2102812470.0,1139703620.0,859.554344,1013.7999080000001,1214.91282,1389.9138,1161.41355,1647.09325,1284.73301,750.487232,1627.6448100000002,1101.3915,1108.3208399999999
2018-12-11,2585409420.0,3599270070.0,1720307930.0,2184422790.0,3840536810.0,2908731210.0,366824678.0,4421897590.0,2017944500.0,2104288230.0,1141003820.0,858.6515850000001,1013.07657,1214.66114,1389.54035,1160.92724,1647.04507,1277.0349899999999,750.761242,1627.26135,1100.8020099999999,1108.40741
2018-12-12,2586704010.0,3601204970.0,1720307930.0,2185658310.0,3841940960.0,2910414870.0,367029190.0,4423635370.0,2018985980.0,2105761350.0,1142302370.0,858.1439240000001,1012.551716,1214.4094599999999,1389.16525,1160.44291,1646.98325,1262.23427,750.9577899999999,1626.8777799999998,1100.53999,1108.2894900000001
2018-12-13,2587961530.0,3603255370.0,1720307930.0,2186903620.0,3843377450.0,2912101830.0,367233636.0,4425439370.0,2020027130.0,2107329840.0,1143657900.0,858.201421,1011.083722,1214.15767,1388.68752,1159.81404,1646.8357400000002,1252.4563699999999,750.193499,1626.49421,1098.405121,1107.41092
2018-12-14,2589231920.0,3605303350.0,1720307930.0,2188157180.0,3844775660.0,2913792310.0,367444000.0,4427300020.0,2020919670.0,2109333820.0,1144890780.0,857.8123509999999,1010.1452899999999,1213.90599,1388.13774,1159.36975,1646.61332,1242.81234,748.9545469999999,1636.0135,1089.165495,1108.1928
2018-12-15,2590500880.0,3607349900.0,1720307930.0,2189338470.0,3846411360.0,2915481910.0,367654320.0,4429159020.0,2021962580.0,2111335820.0,1146332770.0,857.503009,1009.428167,1213.6542,1388.29845,1157.88332,1646.39849,1234.52043,748.116567,1631.3257399999998,1086.855088,1105.92108
2018-12-16,2591754000.0,3609378410.0,1720307930.0,2190534720.0,3847797580.0,2917129600.0,367858524.0,4430869300.0,2023005050.0,2113076790.0,1147725700.0,857.4247109999999,1008.9896739999999,1213.40241,1388.23542,1157.63318,1646.8647799999999,1228.46988,749.42703,1629.3589399999998,1090.601842,1105.1108199999999
2018-12-17,2593020100.0,3611416160.0,1720307930.0,2191729980.0,3849230550.0,2918762000.0,368069108.0,4432653280.0,2024046860.0,2115032260.0,1149130950.0,857.0300970000001,1008.478823,1213.1506200000001,1388.19131,1157.10386,1647.4693399999999,1220.99384,749.065075,1628.04818,1086.360363,1104.21718
2018-12-18,2594284660.0,3613452480.0,1720307930.0,2192924250.0,3850662090.0,2920397040.0,368285104.0,4434402060.0,2025088230.0,2116985750.0,1150534660.0,856.73016,1008.043938,1212.89883,1388.12817,1156.58653,1647.9024100000001,1213.11806,749.323971,1626.9927300000002,1085.0519900000002,1103.4477299999999
2018-12-19,2595562090.0,3615497270.0,1720307930.0,2194175500.0,3852100340.0,2922071900.0,368496480.0,4436162720.0,2026129380.0,2119176730.0,1151963890.0,856.240803,1007.557177,1212.64715,1387.4889600000001,1156.0359799999999,1647.57406,1207.3391,749.2674089999999,1626.14837,1079.351922,1102.42913
2018-12-20,2596852170.0,3617540630.0,1720307930.0,2195427520.0,3853552010.0,2923772390.0,368714962.0,4437962870.0,2027170090.0,2120711340.0,1153371340.0,855.6694520000001,1007.1434449999999,1212.39547,1386.88704,1155.4268,1646.83387,1200.03818,748.67474,1625.41511,1090.444575,1101.8352399999999
